,c1,c2,c3,c4,c5,c6,c7,c8,c9,m,p,b
2317,1,-1,1,-1,-1,1,1,0,-1,7,X,XOXOOXX-O
2318,1,-1,1,-1,1,0,-1,1,-1,5,X,XOXOX-OXO
2319,1,-1,1,-1,1,-1,0,1,-1,6,X,XOXOXO-XO
2320,1,-1,1,-1,1,-1,-1,1,0,8,X,XOXOXOOX-
2321,1,-1,1,-1,1,1,0,-1,-1,6,X,XOXOXX-OO
2322,1,-1,1,-1,1,1,-1,0,-1,7,X,XOXOXXO-O
2323,1,-1,1,-1,1,1,-1,-1,0,8,X,XOXOXXOO-
2324,1,-1,1,1,0,-1,-1,-1,1,4,X,XOXX-OOOX
2325,1,-1,1,1,0,-1,-1,1,-1,4,X,XOXX-OOXO
2326,1,-1,1,1,-1,0,-1,1,-1,5,X,XOXXO-OXO
2327,1,-1,1,1,-1,-1,0,1,-1,6,X,XOXXOO-XO
2328,1,-1,1,1,-1,-1,-1,0,1,7,X,XOXXOOO-X
2329,1,-1,1,1,-1,-1,-1,1,0,8,X,XOXXOOOX-
2330,1,-1,1,1,-1,1,-1,0,-1,7,X,XOXXOXO-O
2331,1,-1,1,1,1,-1,0,-1,-1,6,X,XOXXXO-OO
2332,1,-1,1,1,1,-1,-1,0,-1,7,X,XOXXXOO-O
2333,1,-1,1,1,1,-1,-1,-1,0,8,X,XOXXXOOO-
2334,1,1,0,-1,-1,1,-1,-1,1,2,X,XX-OOXOOX
2335,1,1,0,-1,-1,1,-1,1,-1,2,X,XX-OOXOXO
2336,1,1,0,-1,-1,1,1,-1,-1,2,X,XX-OOXXOO
2337,1,1,0,-1,1,-1,-1,-1,1,2,X,XX-OXOOOX
2338,1,1,0,-1,1,-1,1,-1,-1,2,X,XX-OXOXOO
2339,1,1,0,1,-1,-1,-1,-1,1,2,X,XX-XOOOOX
2340,1,1,0,1,-1,-1,-1,1,-1,2,X,XX-XOOOXO
2341,1,1,-1,0,-1,-1,1,-1,1,3,X,XXO-OOXOX
2342,1,1,-1,0,-1,1,1,-1,-1,3,X,XXO-OXXOO
2343,1,1,-1,-1,0,-1,-1,1,1,4,X,XXOO-OOXX
2344,1,1,-1,-1,0,-1,1,-1,1,4,X,XXOO-OXOX
2345,1,1,-1,-1,0,1,-1,-1,1,4,X,XXOO-XOOX
2346,1,1,-1,-1,0,1,-1,1,-1,4,X,XXOO-XOXO
2347,1,1,-1,-1,0,1,1,-1,-1,4,X,XXOO-XXOO
2348,1,1,-1,-1,-1,0,1,-1,1,5,X,XXOOO-XOX
2349,1,1,-1,-1,-1,0,1,1,-1,5,X,XXOOO-XXO
2350,1,1,-1,-1,-1,1,0,-1,1,6,X,XXOOOX-OX
2351,1,1,-1,-1,-1,1,0,1,-1,6,X,XXOOOX-XO
2352,1,1,-1,-1,-1,1,1,0,-1,7,X,XXOOOXX-O
2353,1,1,-1,-1,-1,1,1,-1,0,8,X,XXOOOXXO-
2354,1,1,-1,-1,1,0,1,-1,-1,5,X,XXOOX-XOO
2355,1,1,-1,-1,1,-1,1,-1,0,8,X,XXOOXOXO-
2356,1,1,-1,-1,1,1,0,-1,-1,6,X,XXOOXX-OO
2357,1,1,-1,-1,1,1,-1,0,-1,7,X,XXOOXXO-O
2358,1,1,-1,-1,1,1,-1,-1,0,8,X,XXOOXXOO-
2359,1,1,-1,1,0,-1,-1,-1,1,4,X,XXOX-OOOX
2360,1,1,-1,1,-1,-1,0,-1,1,6,X,XXOXOO-OX
2361,1,1,-1,1,-1,1,0,-1,-1,6,X,XXOXOX-OO
2362,1,1,-1,1,1,-1,-1,-1,0,8,X,XXOXXOOO-
2363,0,0,0,0,0,0,0,0,1,4,O,--------X
2364,0,0,0,0,0,0,0,1,0,1,O,-------X-
2365,0,0,0,0,0,0,1,0,0,4,O,------X--
2366,0,0,0,0,0,1,0,0,0,2,O,-----X---
2367,0,0,0,0,1,0,0,0,0,0,O,----X----
2368,0,0,0,1,0,0,0,0,0,0,O,---X-----
2369,0,1,0,0,0,0,0,0,0,0,O,-X-------
2370,1,0,0,0,0,0,0,0,0,4,O,X--------
2371,0,0,0,0,0,0,-1,1,1,0,O,------OXX
2372,0,0,0,0,0,0,1,-1,1,4,O,------XOX
2373,0,0,0,0,0,0,1,1,-1,2,O,------XXO
2374,0,0,0,0,0,-1,0,1,1,6,O,-----O-XX
2375,0,0,0,0,0,-1,1,0,1,7,O,-----OX-X
2376,0,0,0,0,0,-1,1,1,0,8,O,-----OXX-
2377,0,0,0,0,0,1,0,-1,1,2,O,-----X-OX
2378,0,0,0,0,0,1,0,1,-1,1,O,-----X-XO
2379,0,0,0,0,0,1,-1,0,1,2,O,-----XO-X
2380,0,0,0,0,0,1,-1,1,0,0,O,-----XOX-
2381,0,0,0,0,0,1,1,0,-1,3,O,-----XX-O
2382,0,0,0,0,0,1,1,-1,0,4,O,-----XXO-
2383,0,0,0,0,-1,0,0,1,1,6,O,----O--XX
2384,0,0,0,0,-1,0,1,0,1,7,O,----O-X-X
2385,0,0,0,0,-1,0,1,1,0,8,O,----O-XX-
2386,0,0,0,0,-1,1,0,0,1,2,O,----OX--X
2387,0,0,0,0,-1,1,0,1,0,2,O,----OX-X-
2388,0,0,0,0,-1,1,1,0,0,1,O,----OXX--
2389,0,0,0,0,1,0,0,-1,1,0,O,----X--OX
2390,0,0,0,0,1,0,0,1,-1,1,O,----X--XO
2391,0,0,0,0,1,0,-1,0,1,0,O,----X-O-X
2392,0,0,0,0,1,0,-1,1,0,1,O,----X-OX-
2393,0,0,0,0,1,0,1,0,-1,2,O,----X-X-O
2394,0,0,0,0,1,0,1,-1,0,2,O,----X-XO-
2395,0,0,0,0,1,-1,0,0,1,0,O,----XO--X
2396,0,0,0,0,1,-1,0,1,0,1,O,----XO-X-
2397,0,0,0,0,1,-1,1,0,0,2,O,----XOX--
2398,0,0,0,0,1,1,0,0,-1,3,O,----XX--O
2399,0,0,0,0,1,1,0,-1,0,3,O,----XX-O-
2400,0,0,0,0,1,1,-1,0,0,3,O,----XXO--
2401,0,0,0,-1,0,0,0,1,1,6,O,---O---XX
2402,0,0,0,-1,0,0,1,0,1,7,O,---O--X-X
2403,0,0,0,-1,0,0,1,1,0,8,O,---O--XX-
2404,0,0,0,-1,0,1,0,0,1,2,O,---O-X--X
2405,0,0,0,-1,0,1,0,1,0,2,O,---O-X-X-
2406,0,0,0,-1,0,1,1,0,0,2,O,---O-XX--
2407,0,0,0,-1,1,0,0,0,1,0,O,---OX---X
2408,0,0,0,-1,1,0,0,1,0,1,O,---OX--X-
2409,0,0,0,-1,1,0,1,0,0,2,O,---OX-X--
2410,0,0,0,-1,1,1,0,0,0,0,O,---OXX---
2411,0,0,0,1,0,0,0,-1,1,4,O,---X---OX
2412,0,0,0,1,0,0,0,1,-1,2,O,---X---XO
2413,0,0,0,1,0,0,-1,0,1,4,O,---X--O-X
2414,0,0,0,1,0,0,-1,1,0,1,O,---X--OX-
2415,0,0,0,1,0,0,1,0,-1,0,O,---X--X-O
2416,0,0,0,1,0,0,1,-1,0,0,O,---X--XO-
2417,0,0,0,1,0,-1,0,0,1,0,O,---X-O--X
2418,0,0,0,1,0,-1,0,1,0,0,O,---X-O-X-
2419,0,0,0,1,0,-1,1,0,0,0,O,---X-OX--
2420,0,0,0,1,0,1,0,0,-1,4,O,---X-X--O
2421,0,0,0,1,0,1,0,-1,0,4,O,---X-X-O-
2422,0,0,0,1,0,1,-1,0,0,4,O,---X-XO--
2423,0,0,0,1,-1,0,0,0,1,0,O,---XO---X
2424,0,0,0,1,-1,0,0,1,0,0,O,---XO--X-
2425,0,0,0,1,-1,0,1,0,0,0,O,---XO-X--
2426,0,0,0,1,-1,1,0,0,0,0,O,---XOX---
2427,0,0,0,1,1,0,0,0,-1,5,O,---XX---O
2428,0,0,0,1,1,0,0,-1,0,5,O,---XX--O-
2429,0,0,0,1,1,0,-1,0,0,5,O,---XX-O--
2430,0,0,0,1,1,-1,0,0,0,0,O,---XXO---
2431,0,0,-1,0,0,0,0,1,1,6,O,--O----XX
2432,0,0,-1,0,0,0,1,0,1,7,O,--O---X-X
2433,0,0,-1,0,0,1,0,0,1,0,O,--O--X--X
2434,0,0,-1,0,1,0,0,0,1,0,O,--O-X---X
2435,0,0,-1,0,1,0,0,1,0,1,O,--O-X--X-
2436,0,0,-1,0,1,0,1,0,0,0,O,--O-X-X--
2437,0,0,-1,0,1,1,0,0,0,3,O,--O-XX---
2438,0,0,-1,1,0,0,0,0,1,0,O,--OX----X
2439,0,0,-1,1,1,0,0,0,0,5,O,--OXX----
2440,0,0,1,0,0,0,0,-1,1,5,O,--X----OX
2441,0,0,1,0,0,0,0,1,-1,1,O,--X----XO
2442,0,0,1,0,0,0,-1,0,1,5,O,--X---O-X
2443,0,0,1,0,0,0,1,0,-1,4,O,--X---X-O
2444,0,0,1,0,0,-1,0,0,1,4,O,--X--O--X
2445,0,0,1,0,0,1,0,0,-1,6,O,--X--X--O
2446,0,0,1,0,-1,0,0,0,1,5,O,--X-O---X
2447,0,0,1,0,-1,0,0,1,0,3,O,--X-O--X-
2448,0,0,1,0,-1,0,1,0,0,1,O,--X-O-X--
2449,0,0,1,0,-1,1,0,0,0,8,O,--X-OX---
2450,0,0,1,0,1,0,0,0,-1,6,O,--X-X---O
2451,0,0,1,0,1,0,0,-1,0,6,O,--X-X--O-
2452,0,0,1,0,1,0,-1,0,0,0,O,--X-X-O--
2453,0,0,1,0,1,-1,0,0,0,6,O,--X-XO---
2454,0,0,1,-1,0,0,0,0,1,5,O,--XO----X
2455,0,0,1,-1,1,0,0,0,0,6,O,--XOX----
2456,0,0,1,1,0,0,0,0,-1,6,O,--XX----O
2457,0,0,1,1,-1,0,0,0,0,0,O,--XXO----
2458,0,-1,0,0,0,0,0,1,1,6,O,-O-----XX
2459,0,-1,0,0,0,0,1,0,1,7,O,-O----X-X
2460,0,-1,0,0,0,0,1,1,0,8,O,-O----XX-
2461,0,-1,0,0,0,1,0,0,1,2,O,-O---X--X
2462,0,-1,0,0,0,1,0,1,0,6,O,-O---X-X-
2463,0,-1,0,0,0,1,1,0,0,4,O,-O---XX--
2464,0,-1,0,0,1,0,0,0,1,0,O,-O--X---X
2465,0,-1,0,0,1,0,0,1,0,0,O,-O--X--X-
2466,0,-1,0,0,1,0,1,0,0,2,O,-O--X-X--
2467,0,-1,0,0,1,1,0,0,0,3,O,-O--XX---
2468,0,-1,0,1,0,0,0,0,1,4,O,-O-X----X
2469,0,-1,0,1,0,0,0,1,0,6,O,-O-X---X-
2470,0,-1,0,1,0,0,1,0,0,0,O,-O-X--X--
2471,0,-1,0,1,0,1,0,0,0,4,O,-O-X-X---
2472,0,-1,0,1,1,0,0,0,0,5,O,-O-XX----
2473,0,-1,1,0,0,0,0,0,1,5,O,-OX-----X
2474,0,-1,1,0,1,0,0,0,0,6,O,-OX-X----
2475,0,1,0,0,0,0,0,-1,1,0,O,-X-----OX
2476,0,1,0,0,0,0,0,1,-1,4,O,-X-----XO
2477,0,1,0,0,0,0,-1,0,1,0,O,-X----O-X
2478,0,1,0,0,0,0,-1,1,0,4,O,-X----OX-
2479,0,1,0,0,0,0,1,0,-1,2,O,-X----X-O
2480,0,1,0,0,0,0,1,-1,0,0,O,-X----XO-
2481,0,1,0,0,0,-1,0,0,1,4,O,-X---O--X
2482,0,1,0,0,0,-1,0,1,0,4,O,-X---O-X-
2483,0,1,0,0,0,-1,1,0,0,4,O,-X---OX--
2484,0,1,0,0,0,1,0,0,-1,6,O,-X---X--O
2485,0,1,0,0,0,1,0,-1,0,0,O,-X---X-O-
2486,0,1,0,0,0,1,-1,0,0,0,O,-X---XO--
2487,0,1,0,0,-1,0,0,0,1,0,O,-X--O---X
2488,0,1,0,0,-1,0,0,1,0,0,O,-X--O--X-
2489,0,1,0,0,-1,0,1,0,0,0,O,-X--O-X--
2490,0,1,0,0,-1,1,0,0,0,0,O,-X--OX---
2491,0,1,0,0,1,0,0,0,-1,7,O,-X--X---O
2492,0,1,0,0,1,0,0,-1,0,0,O,-X--X--O-
2493,0,1,0,0,1,0,-1,0,0,7,O,-X--X-O--
2494,0,1,0,0,1,-1,0,0,0,7,O,-X--XO---
2495,0,1,0,-1,0,0,0,0,1,4,O,-X-O----X
2496,0,1,0,-1,0,0,0,1,0,4,O,-X-O---X-
2497,0,1,0,-1,0,0,1,0,0,4,O,-X-O--X--
2498,0,1,0,-1,0,1,0,0,0,2,O,-X-O-X---
2499,0,1,0,-1,1,0,0,0,0,7,O,-X-OX----
2500,0,1,0,1,0,0,0,0,-1,2,O,-X-X----O
2501,0,1,0,1,0,0,0,-1,0,0,O,-X-X---O-
2502,0,1,0,1,0,0,-1,0,0,8,O,-X-X--O--
2503,0,1,0,1,0,-1,0,0,0,0,O,-X-X-O---
2504,0,1,0,1,-1,0,0,0,0,0,O,-X-XO----
2505,0,1,-1,0,0,0,0,0,1,4,O,-XO-----X
2506,0,1,-1,0,1,0,0,0,0,7,O,-XO-X----
2507,0,1,1,0,0,0,0,0,-1,0,O,-XX-----O
2508,0,1,1,0,-1,0,0,0,0,0,O,-XX-O----
2509,-1,0,0,0,0,0,0,1,1,6,O,O------XX
2510,-1,0,0,0,0,0,1,0,1,7,O,O-----X-X
2511,-1,0,0,0,0,0,1,1,0,8,O,O-----XX-
2512,-1,0,0,0,0,1,0,0,1,2,O,O----X--X
2513,-1,0,0,0,0,1,0,1,0,2,O,O----X-X-
2514,-1,0,0,0,0,1,1,0,0,2,O,O----XX--
2515,-1,0,0,0,1,0,0,0,1,2,O,O---X---X
2516,-1,0,0,0,1,0,0,1,0,1,O,O---X--X-
2517,-1,0,0,0,1,0,1,0,0,2,O,O---X-X--
2518,-1,0,0,0,1,1,0,0,0,3,O,O---XX---
2519,-1,0,0,1,0,0,0,0,1,2,O,O--X----X
2520,-1,0,0,1,0,0,0,1,0,2,O,O--X---X-
2521,-1,0,0,1,0,0,1,0,0,1,O,O--X--X--
2522,-1,0,0,1,0,1,0,0,0,4,O,O--X-X---
2523,-1,0,0,1,1,0,0,0,0,5,O,O--XX----
2524,-1,0,1,0,0,0,0,0,1,5,O,O-X-----X
2525,-1,0,1,0,0,0,0,1,0,6,O,O-X----X-
2526,-1,0,1,0,0,0,1,0,0,4,O,O-X---X--
2527,-1,0,1,0,0,1,0,0,0,8,O,O-X--X---
2528,-1,0,1,0,1,0,0,0,0,6,O,O-X-X----
2529,-1,0,1,1,0,0,0,0,0,4,O,O-XX-----
2530,-1,1,0,0,0,0,0,0,1,4,O,OX------X
2531,-1,1,0,0,0,0,0,1,0,4,O,OX-----X-
2532,-1,1,0,0,0,0,1,0,0,4,O,OX----X--
2533,-1,1,0,0,0,1,0,0,0,6,O,OX---X---
2534,-1,1,0,0,1,0,0,0,0,7,O,OX--X----
2535,-1,1,0,1,0,0,0,0,0,4,O,OX-X-----
2536,-1,1,1,0,0,0,0,0,0,3,O,OXX------
2537,1,0,0,0,0,0,0,-1,1,4,O,X------OX
2538,1,0,0,0,0,0,0,1,-1,1,O,X------XO
2539,1,0,0,0,0,0,-1,0,1,4,O,X-----O-X
2540,1,0,0,0,0,0,-1,1,0,1,O,X-----OX-
2541,1,0,0,0,0,0,1,0,-1,3,O,X-----X-O
2542,1,0,0,0,0,0,1,-1,0,3,O,X-----XO-
2543,1,0,0,0,0,-1,0,0,1,4,O,X----O--X
2544,1,0,0,0,0,-1,0,1,0,4,O,X----O-X-
2545,1,0,0,0,0,-1,1,0,0,3,O,X----OX--
2546,1,0,0,0,0,1,0,0,-1,3,O,X----X--O
2547,1,0,0,0,0,1,0,-1,0,4,O,X----X-O-
2548,1,0,0,0,0,1,-1,0,0,8,O,X----XO--
2549,1,0,0,0,-1,0,0,0,1,1,O,X---O---X
2550,1,0,0,0,-1,0,0,1,0,3,O,X---O--X-
2551,1,0,0,0,-1,0,1,0,0,3,O,X---O-X--
2552,1,0,0,0,-1,1,0,0,0,1,O,X---OX---
2553,1,0,0,0,1,0,0,0,-1,2,O,X---X---O
2554,1,0,0,0,1,0,0,-1,0,8,O,X---X--O-
2555,1,0,0,0,1,0,-1,0,0,8,O,X---X-O--
2556,1,0,0,0,1,-1,0,0,0,8,O,X---XO---
2557,1,0,0,-1,0,0,0,0,1,4,O,X--O----X
2558,1,0,0,-1,0,0,0,1,0,4,O,X--O---X-
2559,1,0,0,-1,0,0,1,0,0,4,O,X--O--X--
2560,1,0,0,-1,0,1,0,0,0,2,O,X--O-X---
2561,1,0,0,-1,1,0,0,0,0,8,O,X--OX----
2562,1,0,0,1,0,0,0,0,-1,6,O,X--X----O
2563,1,0,0,1,0,0,0,-1,0,6,O,X--X---O-
2564,1,0,0,1,0,0,-1,0,0,7,O,X--X--O--
2565,1,0,0,1,0,-1,0,0,0,6,O,X--X-O---
2566,1,0,0,1,-1,0,0,0,0,6,O,X--XO----
2567,1,0,-1,0,0,0,0,0,1,4,O,X-O-----X
2568,1,0,-1,0,0,0,0,1,0,8,O,X-O----X-
2569,1,0,-1,0,0,0,1,0,0,3,O,X-O---X--
2570,1,0,-1,0,0,1,0,0,0,3,O,X-O--X---
2571,1,0,-1,0,1,0,0,0,0,8,O,X-O-X----
2572,1,0,-1,1,0,0,0,0,0,6,O,X-OX-----
2573,1,0,1,0,0,0,0,0,-1,1,O,X-X-----O
2574,1,0,1,0,0,0,0,-1,0,1,O,X-X----O-
2575,1,0,1,0,0,0,-1,0,0,1,O,X-X---O--
2576,1,0,1,0,0,-1,0,0,0,1,O,X-X--O---
2577,1,0,1,0,-1,0,0,0,0,1,O,X-X-O----
2578,1,0,1,-1,0,0,0,0,0,1,O,X-XO-----
2579,1,-1,0,0,0,0,0,0,1,4,O,XO------X
2580,1,-1,0,0,0,0,0,1,0,6,O,XO-----X-
2581,1,-1,0,0,0,0,1,0,0,3,O,XO----X--
2582,1,-1,0,0,0,1,0,0,0,4,O,XO---X---
2583,1,-1,0,0,1,0,0,0,0,8,O,XO--X----
2584,1,-1,0,1,0,0,0,0,0,6,O,XO-X-----
2585,1,-1,1,0,0,0,0,0,0,4,O,XOX------
2586,1,1,0,0,0,0,0,0,-1,2,O,XX------O
2587,1,1,0,0,0,0,0,-1,0,2,O,XX-----O-
2588,1,1,0,0,0,0,-1,0,0,2,O,XX----O--
2589,1,1,0,0,0,-1,0,0,0,2,O,XX---O---
2590,1,1,0,0,-1,0,0,0,0,2,O,XX--O----
2591,1,1,0,-1,0,0,0,0,0,2,O,XX-O-----
2592,1,1,-1,0,0,0,0,0,0,5,O,XXO------
2593,0,0,0,0,-1,1,-1,1,1,2,O,----OXOXX
2594,0,0,0,0,-1,1,1,-1,1,1,O,----OXXOX
2595,0,0,0,0,-1,1,1,1,-1,0,O,----OXXXO
2596,0,0,0,0,1,-1,-1,1,1,0,O,----XOOXX
2597,0,0,0,0,1,-1,1,-1,1,0,O,----XOXOX
2598,0,0,0,0,1,-1,1,1,-1,2,O,----XOXXO
2599,0,0,0,0,1,1,-1,-1,1,0,O,----XXOOX
2600,0,0,0,0,1,1,-1,1,-1,0,O,----XXOXO
2601,0,0,0,0,1,1,1,-1,-1,0,O,----XXXOO
2602,0,0,0,-1,0,1,-1,1,1,0,O,---O-XOXX
2603,0,0,0,-1,0,1,1,-1,1,2,O,---O-XXOX
2604,0,0,0,-1,0,1,1,1,-1,1,O,---O-XXXO
2605,0,0,0,-1,-1,1,0,1,1,0,O,---OOX-XX
2606,0,0,0,-1,-1,1,1,0,1,0,O,---OOXX-X
2607,0,0,0,-1,-1,1,1,1,0,8,O,---OOXXX-
2608,0,0,0,-1,1,0,-1,1,1,0,O,---OX-OXX
2609,0,0,0,-1,1,0,1,-1,1,0,O,---OX-XOX
2610,0,0,0,-1,1,0,1,1,-1,0,O,---OX-XXO
2611,0,0,0,-1,1,-1,0,1,1,0,O,---OXO-XX
2612,0,0,0,-1,1,-1,1,0,1,0,O,---OXOX-X
2613,0,0,0,-1,1,-1,1,1,0,0,O,---OXOXX-
2614,0,0,0,-1,1,1,0,-1,1,0,O,---OXX-OX
2615,0,0,0,-1,1,1,0,1,-1,1,O,---OXX-XO
2616,0,0,0,-1,1,1,-1,0,1,0,O,---OXXO-X
2617,0,0,0,-1,1,1,-1,1,0,0,O,---OXXOX-
2618,0,0,0,-1,1,1,1,0,-1,2,O,---OXXX-O
2619,0,0,0,-1,1,1,1,-1,0,2,O,---OXXXO-
2620,0,0,0,1,0,-1,-1,1,1,0,O,---X-OOXX
2621,0,0,0,1,0,-1,1,-1,1,0,O,---X-OXOX
2622,0,0,0,1,0,-1,1,1,-1,2,O,---X-OXXO
2623,0,0,0,1,0,1,-1,-1,1,0,O,---X-XOOX
2624,0,0,0,1,0,1,-1,1,-1,4,O,---X-XOXO
2625,0,0,0,1,0,1,1,-1,-1,0,O,---X-XXOO
2626,0,0,0,1,-1,0,-1,1,1,2,O,---XO-OXX
2627,0,0,0,1,-1,0,1,-1,1,1,O,---XO-XOX
2628,0,0,0,1,-1,0,1,1,-1,0,O,---XO-XXO
2629,0,0,0,1,-1,-1,0,1,1,6,O,---XOO-XX
2630,0,0,0,1,-1,-1,1,0,1,0,O,---XOOX-X
2631,0,0,0,1,-1,-1,1,1,0,0,O,---XOOXX-
2632,0,0,0,1,-1,1,0,-1,1,1,O,---XOX-OX
2633,0,0,0,1,-1,1,0,1,-1,0,O,---XOX-XO
2634,0,0,0,1,-1,1,-1,0,1,2,O,---XOXO-X
2635,0,0,0,1,-1,1,-1,1,0,2,O,---XOXOX-
2636,0,0,0,1,-1,1,1,0,-1,0,O,---XOXX-O
2637,0,0,0,1,-1,1,1,-1,0,1,O,---XOXXO-
2638,0,0,0,1,1,0,-1,-1,1,0,O,---XX-OOX
2639,0,0,0,1,1,0,-1,1,-1,0,O,---XX-OXO
2640,0,0,0,1,1,0,1,-1,-1,0,O,---XX-XOO
2641,0,0,0,1,1,-1,0,-1,1,0,O,---XXO-OX
2642,0,0,0,1,1,-1,0,1,-1,2,O,---XXO-XO
2643,0,0,0,1,1,-1,-1,0,1,0,O,---XXOO-X
2644,0,0,0,1,1,-1,-1,1,0,1,O,---XXOOX-
2645,0,0,0,1,1,-1,1,0,-1,2,O,---XXOX-O
2646,0,0,0,1,1,-1,1,-1,0,0,O,---XXOXO-
2647,0,0,-1,0,0,1,-1,1,1,4,O,--O--XOXX
2648,0,0,-1,0,0,1,1,-1,1,1,O,--O--XXOX
2649,0,0,-1,0,0,1,1,1,-1,0,O,--O--XXXO
2650,0,0,-1,0,-1,1,0,1,1,6,O,--O-OX-XX
2651,0,0,-1,0,-1,1,1,0,1,7,O,--O-OXX-X
2652,0,0,-1,0,-1,1,1,1,0,8,O,--O-OXXX-
2653,0,0,-1,0,1,0,-1,1,1,0,O,--O-X-OXX
2654,0,0,-1,0,1,0,1,-1,1,0,O,--O-X-XOX
2655,0,0,-1,0,1,0,1,1,-1,5,O,--O-X-XXO
2656,0,0,-1,0,1,-1,0,1,1,0,O,--O-XO-XX
2657,0,0,-1,0,1,-1,1,0,1,0,O,--O-XOX-X
2658,0,0,-1,0,1,-1,1,1,0,8,O,--O-XOXX-
2659,0,0,-1,0,1,1,0,-1,1,0,O,--O-XX-OX
2660,0,0,-1,0,1,1,0,1,-1,0,O,--O-XX-XO
2661,0,0,-1,0,1,1,-1,0,1,0,O,--O-XXO-X
2662,0,0,-1,0,1,1,-1,1,0,0,O,--O-XXOX-
2663,0,0,-1,0,1,1,1,0,-1,3,O,--O-XXX-O
2664,0,0,-1,0,1,1,1,-1,0,3,O,--O-XXXO-
2665,0,0,-1,-1,0,1,0,1,1,6,O,--OO-X-XX
2666,0,0,-1,-1,0,1,1,0,1,7,O,--OO-XX-X
2667,0,0,-1,-1,1,0,0,1,1,0,O,--OOX--XX
2668,0,0,-1,-1,1,0,1,0,1,0,O,--OOX-X-X
2669,0,0,-1,-1,1,0,1,1,0,0,O,--OOX-XX-
2670,0,0,-1,-1,1,1,0,0,1,0,O,--OOXX--X
2671,0,0,-1,-1,1,1,0,1,0,1,O,--OOXX-X-
2672,0,0,-1,-1,1,1,1,0,0,0,O,--OOXXX--
2673,0,0,-1,1,0,0,-1,1,1,4,O,--OX--OXX
2674,0,0,-1,1,0,0,1,-1,1,0,O,--OX--XOX
2675,0,0,-1,1,0,0,1,1,-1,5,O,--OX--XXO
2676,0,0,-1,1,0,-1,0,1,1,6,O,--OX-O-XX
2677,0,0,-1,1,0,-1,1,0,1,0,O,--OX-OX-X
2678,0,0,-1,1,0,1,0,-1,1,4,O,--OX-X-OX
2679,0,0,-1,1,0,1,0,1,-1,4,O,--OX-X-XO
2680,0,0,-1,1,0,1,-1,0,1,4,O,--OX-XO-X
2681,0,0,-1,1,0,1,1,0,-1,0,O,--OX-XX-O
2682,0,0,-1,1,-1,0,0,1,1,6,O,--OXO--XX
2683,0,0,-1,1,-1,0,1,0,1,0,O,--OXO-X-X
2684,0,0,-1,1,-1,0,1,1,0,0,O,--OXO-XX-
2685,0,0,-1,1,-1,1,0,0,1,6,O,--OXOX--X
2686,0,0,-1,1,-1,1,0,1,0,6,O,--OXOX-X-
2687,0,0,-1,1,-1,1,1,0,0,0,O,--OXOXX--
2688,0,0,-1,1,1,0,0,-1,1,0,O,--OXX--OX
2689,0,0,-1,1,1,0,0,1,-1,5,O,--OXX--XO
2690,0,0,-1,1,1,0,-1,0,1,0,O,--OXX-O-X
2691,0,0,-1,1,1,0,-1,1,0,0,O,--OXX-OX-
2692,0,0,-1,1,1,0,1,0,-1,5,O,--OXX-X-O
2693,0,0,-1,1,1,0,1,-1,0,0,O,--OXX-XO-
2694,0,0,-1,1,1,-1,0,0,1,0,O,--OXXO--X
2695,0,0,-1,1,1,-1,0,1,0,8,O,--OXXO-X-
2696,0,0,-1,1,1,-1,1,0,0,8,O,--OXXOX--
2697,0,0,1,0,0,-1,-1,1,1,3,O,--X--OOXX
2698,0,0,1,0,0,-1,1,-1,1,4,O,--X--OXOX
2699,0,0,1,0,0,-1,1,1,-1,4,O,--X--OXXO
2700,0,0,1,0,0,1,-1,1,-1,0,O,--X--XOXO
2701,0,0,1,0,0,1,1,-1,-1,4,O,--X--XXOO
2702,0,0,1,0,-1,0,-1,1,1,5,O,--X-O-OXX
2703,0,0,1,0,-1,0,1,-1,1,1,O,--X-O-XOX
2704,0,0,1,0,-1,0,1,1,-1,0,O,--X-O-XXO
2705,0,0,1,0,-1,-1,0,1,1,3,O,--X-OO-XX
2706,0,0,1,0,-1,-1,1,0,1,3,O,--X-OOX-X
2707,0,0,1,0,-1,-1,1,1,0,3,O,--X-OOXX-
2708,0,0,1,0,-1,1,0,1,-1,0,O,--X-OX-XO
2709,0,0,1,0,-1,1,-1,1,0,8,O,--X-OXOX-
2710,0,0,1,0,-1,1,1,0,-1,0,O,--X-OXX-O
2711,0,0,1,0,-1,1,1,-1,0,1,O,--X-OXXO-
2712,0,0,1,0,1,0,-1,-1,1,0,O,--X-X-OOX
2713,0,0,1,0,1,0,-1,1,-1,1,O,--X-X-OXO
2714,0,0,1,0,1,-1,0,-1,1,0,O,--X-XO-OX
2715,0,0,1,0,1,-1,0,1,-1,0,O,--X-XO-XO
2716,0,0,1,0,1,-1,-1,0,1,0,O,--X-XOO-X
2717,0,0,1,0,1,-1,-1,1,0,1,O,--X-XOOX-
2718,0,0,1,0,1,1,0,-1,-1,6,O,--X-XX-OO
2719,0,0,1,0,1,1,-1,0,-1,7,O,--X-XXO-O
2720,0,0,1,0,1,1,-1,-1,0,8,O,--X-XXOO-
2721,0,0,1,-1,0,0,-1,1,1,0,O,--XO--OXX
2722,0,0,1,-1,0,0,1,-1,1,0,O,--XO--XOX
2723,0,0,1,-1,0,0,1,1,-1,4,O,--XO--XXO
